Year,State,TAVG,TAVG_C,PRCP,Yield_bu_acre
2010,OREGON,47.05084175084176,8.361578750467645,52.52037383177571,200.0
2011,OREGON,46.30811688311688,7.948953823953823,45.56971326164875,215.0
2012,OREGON,47.83836065573771,8.799089253187617,60.39164383561644,205.0
2013,OREGON,47.846875,8.803819444444443,32.29714285714286,188.0
2014,OREGON,49.68079470198676,9.82266372332598,52.060956790123456,190.0
2015,OREGON,50.42671480144405,10.237063778580028,45.48292063492064,188.0
2016,OREGON,48.84688524590164,9.359380692167576,51.72359375,230.0
2017,OREGON,47.86725978647687,8.815144325820484,53.84337313432835,212.0
2018,OREGON,48.42910958904109,9.127283105022828,36.75420118343195,195.0
2019,OREGON,47.00035587188612,8.333531039936734,39.31350931677019,237.0
2020,OREGON,48.81476014760148,9.341533415334156,42.69607629427793,241.0
2021,OREGON,49.00808823529412,9.448937908496731,42.953305785123966,240.0
2022,OREGON,48.40652173913044,9.114734299516911,43.02209944751381,237.0
2023,OREGON,48.39080882352941,9.106004901960784,40.20644257703081,214.0
2024,OREGON,49.53247863247864,9.74026590693258,53.68683706070287,208.0
2000,PENNSYLVANIA,49.58311688311689,9.76839826839827,41.69123287671233,127.0
2001,PENNSYLVANIA,51.00853658536585,10.56029810298103,34.24459119496856,98.0
2002,PENNSYLVANIA,51.37127659574468,10.761820330969268,42.89879746835443,68.0
2003,PENNSYLVANIA,48.83956043956044,9.355311355311354,53.39032894736842,115.0
2004,PENNSYLVANIA,50.09892473118279,10.05495818399044,53.798860759493664,140.0
2005,PENNSYLVANIA,50.20934579439252,10.116303219106955,43.05497041420119,122.0
2006,PENNSYLVANIA,51.578378378378375,10.876876876876874,47.5663687150838,122.0
2007,PENNSYLVANIA,50.08181818181818,10.045454545454543,44.946701570680624,124.0
2008,PENNSYLVANIA,49.54857142857144,9.749206349206357,46.051024390243896,133.0
2009,PENNSYLVANIA,48.78272727272728,9.323737373737377,43.6824882629108,142.0
2010,PENNSYLVANIA,50.391666666666666,10.217592592592592,43.368177570093465,128.0
2011,PENNSYLVANIA,51.0104,10.561333333333332,61.42159574468085,111.0
2012,PENNSYLVANIA,52.41228070175438,11.340155945419102,43.32848958333333,131.0
2013,PENNSYLVANIA,49.6,9.777777777777779,42.99203791469194,146.0
2014,PENNSYLVANIA,47.85327868852459,8.807377049180328,43.14466981132075,154.0
2015,PENNSYLVANIA,49.86229508196721,9.923497267759561,43.52772093023256,147.0
2016,PENNSYLVANIA,51.4776,10.82088888888889,38.798539823008845,129.0
2017,PENNSYLVANIA,51.297435897435896,10.72079772079772,45.66156779661016,161.0
2018,PENNSYLVANIA,50.36754385964912,10.204191033138398,65.35180616740088,140.0
2019,PENNSYLVANIA,50.699090909090906,10.388383838383836,52.1344131455399,153.0
2020,PENNSYLVANIA,51.99537037037037,11.108539094650205,45.26591093117409,138.0
2021,PENNSYLVANIA,51.98571428571428,11.103174603174601,47.09614349775785,169.0
2022,PENNSYLVANIA,50.26732673267327,10.14851485148515,45.6248347107438,140.0
2023,PENNSYLVANIA,52.260784313725495,11.255991285403052,44.14004016064257,157.0
2024,PENNSYLVANIA,52.54230769230769,11.41239316239316,44.5819341563786,138.0
2000,SOUTH CAROLINA,61.84848484848485,16.582491582491585,40.68475,65.0
2001,SOUTH CAROLINA,63.057500000000005,17.25416666666667,35.149743589743586,108.0
2002,SOUTH CAROLINA,63.36976744186047,17.42764857881137,47.59295774647888,47.0
2003,SOUTH CAROLINA,61.90512820512821,16.61396011396012,55.96338461538461,105.0
2004,SOUTH CAROLINA,62.6225,17.012500000000003,45.80215384615384,100.0
2005,SOUTH CAROLINA,62.36521739130435,16.869565217391305,48.814193548387095,114.0
2006,SOUTH CAROLINA,62.76444444444444,17.09135802469136,44.547916666666666,110.0
2007,SOUTH CAROLINA,63.82448979591837,17.68027210884354,35.055972222222216,97.0
2008,SOUTH CAROLINA,62.276,16.820000000000004,45.701882352941176,63.0
2009,SOUTH CAROLINA,61.770370370370365,16.539094650205758,53.32088,111.0
2010,SOUTH CAROLINA,62.19508196721311,16.77504553734062,42.64992647058824,84.0
2011,SOUTH CAROLINA,63.34761904761905,17.415343915343914,40.62911764705883,65.0
2012,SOUTH CAROLINA,64.09384615384616,17.829914529914532,44.90572413793103,122.0
2013,SOUTH CAROLINA,61.92105263157895,16.622807017543863,60.303952095808384,129.0
2014,SOUTH CAROLINA,61.23050847457627,16.23917137476459,49.63433962264151,117.0
2015,SOUTH CAROLINA,63.51636363636364,17.509090909090915,63.97390243902439,93.0
2016,SOUTH CAROLINA,64.22333333333333,17.90185185185185,45.07430939226519,127.0
2017,SOUTH CAROLINA,64.15161290322581,17.862007168458785,50.71915789473684,136.0
2018,SOUTH CAROLINA,63.20645161290323,17.336917562724018,62.61519774011299,127.0
2019,SOUTH CAROLINA,64.00298507462686,17.77943615257048,50.58205607476635,106.0
2020,SOUTH CAROLINA,63.5514705882353,17.52859477124183,64.59141700404858,132.0
2021,SOUTH CAROLINA,62.65,17.02777777777778,50.37434262948207,139.0
2022,SOUTH CAROLINA,62.76338028169014,17.09076682316119,48.95689516129032,122.0
2023,SOUTH CAROLINA,63.5625,17.53472222222222,53.913223140495866,150.0
2024,SOUTH CAROLINA,63.85147058823529,17.695261437908492,56.63861224489796,101.0
2000,SOUTH DAKOTA,46.19210526315789,7.884502923976606,19.721532846715327,112.0
2001,SOUTH DAKOTA,46.82678571428572,8.237103174603178,21.1712030075188,109.0
2002,SOUTH DAKOTA,46.27476635514018,7.930425752855655,15.413023255813954,95.0
2003,SOUTH DAKOTA,46.34907407407408,7.971707818930046,17.907046979865772,111.0
2004,SOUTH DAKOTA,46.3787037037037,7.988168724279834,21.45223021582734,130.0
2005,SOUTH DAKOTA,47.41650485436893,8.56472491909385,21.58098591549296,119.0
2006,SOUTH DAKOTA,48.08934426229508,8.938524590163931,16.930335570469797,97.0
2007,SOUTH DAKOTA,46.847058823529416,8.248366013071896,24.247284768211923,121.0
2008,SOUTH DAKOTA,43.80297029702971,6.55720572057206,25.18438709677419,133.0
2009,SOUTH DAKOTA,43.587826086956525,6.437681159420292,24.14438202247191,151.0
2010,SOUTH DAKOTA,45.20336134453781,7.335200746965451,26.08718085106383,135.0
2011,SOUTH DAKOTA,44.83636363636364,7.131313131313135,22.91853146853147,132.0
2012,SOUTH DAKOTA,49.14601769911504,9.525565388397247,15.28684523809524,101.0
2013,SOUTH DAKOTA,44.15491803278688,6.752732240437156,25.538615384615383,137.0
2014,SOUTH DAKOTA,43.72231404958677,6.512396694214873,21.232142857142858,148.0
2015,SOUTH DAKOTA,47.502459016393445,8.612477231329692,23.940309278350515,159.0
2016,SOUTH DAKOTA,48.25762711864407,9.032015065913376,21.957549019607843,161.0
2017,SOUTH DAKOTA,46.79375,8.218750000000002,18.944505494505496,145.0
2018,SOUTH DAKOTA,44.10560747663551,6.725337487019729,25.35086206896552,160.0
2019,SOUTH DAKOTA,42.4196261682243,5.7886812045690546,33.91900552486188,144.0
2020,SOUTH DAKOTA,46.57565217391304,8.097584541062801,16.811767676767676,162.0
2021,SOUTH DAKOTA,47.85089285714286,8.806051587301589,19.52507853403141,134.0
2022,SOUTH DAKOTA,45.12212389380531,7.290068829891839,18.068578947368422,132.0
2023,SOUTH DAKOTA,46.761818181818185,8.201010101010104,23.65243243243243,152.0
2024,SOUTH DAKOTA,48.35765765765765,9.087587587587583,20.30868421052632,164.0
2000,TENNESSEE,57.82051282051282,14.344729344729343,45.78970873786408,114.0
2001,TENNESSEE,57.87977528089888,14.377652933832714,54.27544642857144,132.0
2002,TENNESSEE,58.3979381443299,14.665521191294387,59.47791666666667,107.0
2003,TENNESSEE,57.32967032967033,14.072039072039072,63.0985593220339,131.0
2004,TENNESSEE,58.27575757575758,14.5976430976431,62.01537815126051,140.0
2005,TENNESSEE,58.58316831683168,14.768426842684269,45.65675213675214,130.0
2006,TENNESSEE,58.82745098039215,14.904139433551194,49.5476,125.0
2007,TENNESSEE,59.77350427350427,15.429724596391262,38.32757575757576,106.0
2008,TENNESSEE,57.54948453608248,14.194158075601377,51.183375,118.0
2009,TENNESSEE,57.42072072072072,14.122622622622623,61.57416666666667,148.0
2010,TENNESSEE,58.0311320754717,14.461740041928724,52.185546875,117.0
2011,TENNESSEE,58.74563106796116,14.858683926645092,63.02615384615384,131.0
2012,TENNESSEE,60.30983606557377,15.727686703096538,48.30362264150943,85.0
2013,TENNESSEE,56.7688679245283,13.7604821802935,64.01208,156.0
2014,TENNESSEE,56.35809523809524,13.532275132275133,54.547254901960784,168.0
2015,TENNESSEE,58.79489795918367,14.886054421768709,59.96597402597402,160.0
2016,TENNESSEE,60.14950495049505,15.638613861386139,48.72629310344828,151.0
2017,TENNESSEE,59.53655913978494,15.298088410991634,58.58910638297873,171.0
2018,TENNESSEE,58.72844036697247,14.84913353720693,68.42044897959182,168.0
2019,TENNESSEE,59.68190476190477,15.378835978835983,69.20739837398374,177.0
2020,TENNESSEE,58.85981308411215,14.922118380062305,66.64461538461538,170.0
2021,TENNESSEE,58.52135922330097,14.734088457389428,60.72394957983193,170.0
2022,TENNESSEE,58.105376344086025,14.50298685782557,56.57004081632653,130.0
2023,TENNESSEE,59.34772727272728,15.193181818181825,49.89670833333333,173.0
2024,TENNESSEE,60.14625,15.636805555555558,55.13162895927602,152.0
2000,TEXAS,66.516796875,19.17599826388889,32.566053571428576,124.0
2001,TEXAS,65.80655737704917,18.781420765027317,34.633231939163494,118.0
2002,TEXAS,65.22481203007519,18.458228905597323,36.36577603143419,113.0
2003,TEXAS,65.89429657794678,18.830164765525986,27.53268498942917,118.0
2004,TEXAS,65.58975265017668,18.660973694542598,44.07493902439024,139.0
2005,TEXAS,66.54135593220339,19.189642184557435,23.64040322580645,114.0
2006,TEXAS,67.75451505016721,19.86361947231512,29.817760314341847,121.0
2007,TEXAS,65.54950166112957,18.63861203396087,42.419407114624505,148.0
2008,TEXAS,65.9829861111111,18.879436728395056,25.65494915254237,118.0
2009,TEXAS,66.61326164874552,19.229589804858623,33.59611197511664,124.0
2010,TEXAS,65.38930817610063,18.54961565338924,31.214086294416244,144.0
2011,TEXAS,67.63852941176471,19.799183006535948,17.110843214756258,91.0
2012,TEXAS,68.07549295774648,20.041940532081373,28.12544457978076,129.0
2013,TEXAS,65.48328611898016,18.601825621655646,29.9891347342398,136.0
2014,TEXAS,64.8030959752322,18.223942208462333,26.433916083916085,148.0
2015,TEXAS,66.09256965944273,18.940316477468187,47.62030660377358,135.0
2016,TEXAS,67.2835403726708,19.601966873706,38.47082954545455,127.0
2017,TEXAS,67.4363354037267,19.68685300207039,35.051464530892446,140.0
2018,TEXAS,66.23387096774194,19.018817204301076,39.81922002328289,108.0
2019,TEXAS,66.18260869565218,18.99033816425121,31.12173611111111,133.0
2020,TEXAS,66.86789297658864,19.371051653660352,32.12485049833887,128.0
2021,TEXAS,66.33888888888889,19.07716049382716,35.94607433217189,128.0
2022,TEXAS,66.8663430420712,19.370190578928444,24.277279335410174,95.0
2023,TEXAS,68.35242718446602,20.195792880258903,28.06201816347124,122.0
2024,TEXAS,68.80756013745705,20.44864452080947,35.435289532293986,112.0
2000,UTAH,49.876335877862594,9.931297709923664,20.47981132075472,144.0
2001,UTAH,49.67153846153846,9.817521367521367,17.855118483412323,142.0
2002,UTAH,47.70075757575758,8.722643097643099,14.83969387755102,142.0
2003,UTAH,49.205755395683454,9.55875299760192,18.957301587301583,155.0
2004,UTAH,46.93225806451613,8.295698924731182,23.30715789473684,155.0
2005,UTAH,46.40869565217391,8.004830917874395,26.512872928176797,163.0
2006,UTAH,46.15251396648044,7.8625077591558,23.97037634408602,157.0
2007,UTAH,46.479,8.043888888888889,17.833807106598986,150.0
2008,UTAH,44.14473684210526,6.747076023391811,21.048076923076923,157.0
2009,UTAH,44.50899999999999,6.949444444444441,21.203589743589745,150.0
2010,UTAH,44.58915094339623,6.993972746331237,26.87072727272728,178.0
2011,UTAH,44.2917695473251,6.828760859625057,24.21465116279069,164.0
2012,UTAH,47.24208333333333,8.467824074074075,17.18905138339921,167.0
2013,UTAH,43.9551867219917,6.641770401106501,18.73355555555556,170.0
2014,UTAH,45.851711026615966,7.695395014786647,21.795461538461534,160.0
2015,UTAH,46.448659003831416,8.027032779906342,21.653531746031742,173.0
2016,UTAH,46.0265625,7.7925347222222205,22.996062992125985,175.0
2017,UTAH,46.38565891472868,7.992032730404822,22.070708661417324,176.0
2018,UTAH,45.83787878787879,7.68771043771044,18.120384615384616,182.0
2019,UTAH,43.35390625,6.3077256944444455,27.112943548387097,143.0
2020,UTAH,45.959375,7.755208333333333,13.00941391941392,149.0
2021,UTAH,46.38636363636363,7.9924242424242395,21.46415162454873,179.0
2022,UTAH,45.20371900826446,7.335399449035809,18.63776556776557,165.0
2023,UTAH,44.04039215686274,6.689106753812632,25.16461254612546,185.0
2024,UTAH,46.48995983935743,8.049977688531905,21.91186046511628,167.0
2000,VIRGINIA,54.55949367088608,12.533052039381154,39.276610169491526,146.0
2001,VIRGINIA,55.71124999999999,13.172916666666662,34.56045045045045,123.0
2002,VIRGINIA,56.70120481927711,13.72289156626506,42.48362831858407,68.0
2003,VIRGINIA,54.58414634146341,12.546747967479671,61.54490740740741,115.0
2004,VIRGINIA,55.63375,13.12986111111111,48.52447368421053,145.0
2005,VIRGINIA,56.45064935064935,13.583694083694082,40.13603448275862,118.0
2006,VIRGINIA,56.73863636363637,13.743686868686872,45.56829268292682,120.0
2007,VIRGINIA,57.00444444444444,13.891358024691353,35.00190476190476,86.0
2008,VIRGINIA,55.83076923076924,13.239316239316246,40.46224806201551,108.0
2009,VIRGINIA,55.49673913043478,13.053743961352657,51.355,131.0
2010,VIRGINIA,56.0452380952381,13.35846560846561,42.15304964539007,67.0
2011,VIRGINIA,56.881443298969074,13.823024054982818,48.336527777777775,118.0
2012,VIRGINIA,57.64347826086957,14.246376811594208,40.87888888888889,103.0
2013,VIRGINIA,55.29772727272727,12.943181818181818,51.6743537414966,154.0
2014,VIRGINIA,54.67368421052632,12.596491228070176,43.98460122699387,145.0
2015,VIRGINIA,56.67528089887641,13.708489388264672,49.3335403726708,161.0
2016,VIRGINIA,57.40574712643679,14.114303959131552,46.266049382716055,148.0
2017,VIRGINIA,57.618181818181824,14.232323232323235,42.443312500000005,140.0
2018,VIRGINIA,56.92926829268293,13.849593495934961,63.91597701149425,146.0
2019,VIRGINIA,57.693548387096776,14.274193548387096,46.98041237113402,144.0
2020,VIRGINIA,58.10617283950618,14.50342935528121,62.80105263157895,122.0
2021,VIRGINIA,57.2095744680851,14.005319148936167,42.29422727272727,160.0
2022,VIRGINIA,56.325842696629216,13.514357053682899,46.145219512195126,167.0
2023,VIRGINIA,57.90568181818182,14.392045454545455,42.49645299145299,157.0
2024,VIRGINIA,58.30493827160494,14.613854595336079,45.81234234234234,114.0
2000,WASHINGTON,46.05793103448276,7.809961685823757,39.260914285714286,185.0
2001,WASHINGTON,46.86815286624204,8.260084925690023,44.42827027027027,190.0
2002,WASHINGTON,47.04285714285714,8.357142857142854,42.73978494623656,190.0
2003,WASHINGTON,48.187974683544304,8.993319268635723,52.1392,195.0
2004,WASHINGTON,48.95838926174497,9.421327367636094,45.87631016042781,200.0
2005,WASHINGTON,47.36772151898735,8.537623066104084,46.71224137931035,205.0
2006,WASHINGTON,47.62682926829268,8.681571815718156,61.131256830601096,210.0
2007,WASHINGTON,46.46708860759494,8.037271448663855,49.51142076502733,210.0
2008,WASHINGTON,45.48645161290322,7.492473118279564,50.816114285714285,205.0
2009,WASHINGTON,45.88807947019868,7.715599705665934,45.5095,215.0
2010,WASHINGTON,46.8989417989418,8.277189888300999,54.71469879518072,205.0
2011,WASHINGTON,45.27537688442211,7.375209380234505,52.23804081632653,225.0
2012,WASHINGTON,46.6717277486911,8.150959860383942,61.74494071146245,215.0
2013,WASHINGTON,46.88121546961326,8.267341927562923,40.09481751824817,215.0
2014,WASHINGTON,48.03299492385787,8.907219402143262,56.569716312056734,215.0
2015,WASHINGTON,49.24180790960452,9.57878217200251,53.21384030418251,215.0
2016,WASHINGTON,47.9659793814433,8.869988545246278,55.05293515358362,235.0
2017,WASHINGTON,46.41451612903226,8.008064516129032,56.91149253731344,225.0
2018,WASHINGTON,47.58756476683938,8.659758203799655,48.33682926829268,220.0
2019,WASHINGTON,46.22676767676767,7.903759820426485,37.56370629370629,237.0
2020,WASHINGTON,47.37754010695188,8.543077837195487,51.874255319148936,228.0
2021,WASHINGTON,47.5189349112426,8.621630506245891,49.274132492113566,248.0
2022,WASHINGTON,46.856097560975606,8.253387533875335,47.51996527777778,220.0
2023,WASHINGTON,47.78313253012048,8.768406961178046,40.15642105263158,240.0
2024,WASHINGTON,47.74380165289256,8.746556473829198,49.10188679245283,235.0
2000,WEST VIRGINIA,51.85151515151515,11.028619528619528,42.905913978494624,130.0
2001,WEST VIRGINIA,52.67049180327869,11.483606557377051,40.44886363636363,120.0
2002,WEST VIRGINIA,53.12285714285714,11.734920634920634,48.67273684210526,105.0
2003,WEST VIRGINIA,51.371212121212125,10.761784511784514,59.51565217391304,115.0
2004,WEST VIRGINIA,52.72758620689655,11.51532567049808,53.89847058823529,131.0
2005,WEST VIRGINIA,52.7875,11.54861111111111,42.78489795918368,109.0
2006,WEST VIRGINIA,53.09714285714286,11.720634920634925,44.12041666666667,120.0
2007,WEST VIRGINIA,53.08196721311475,11.712204007285973,43.08,111.0
2008,WEST VIRGINIA,51.69464285714286,10.941468253968257,46.2453488372093,130.0
2009,WEST VIRGINIA,51.568333333333335,10.871296296296297,46.539529411764704,126.0
2010,WEST VIRGINIA,52.10645161290322,11.170250896057345,42.44636363636364,90.0
2011,WEST VIRGINIA,53.25142857142857,11.806349206349203,54.78076923076922,114.0
2012,WEST VIRGINIA,54.04905660377359,12.24947589098533,44.03355263157895,128.0
2013,WEST VIRGINIA,51.44464285714286,10.802579365079367,46.5573417721519,147.0
2014,WEST VIRGINIA,50.29298245614035,10.162768031189083,42.587916666666665,149.0
2015,WEST VIRGINIA,52.7,11.500000000000002,48.243947368421054,148.0
2016,WEST VIRGINIA,53.67346938775511,12.040816326530619,45.605,145.0
2017,WEST VIRGINIA,53.52075471698113,11.955974842767295,48.01743902439024,152.0
2018,WEST VIRGINIA,52.9754716981132,11.653039832285113,64.27253164556961,152.0
2019,WEST VIRGINIA,53.90416666666667,12.168981481481483,48.60078651685394,165.0
2020,WEST VIRGINIA,53.52666666666666,11.959259259259253,52.64644444444445,144.0
2021,WEST VIRGINIA,53.33043478260869,11.850241545893716,42.62131868131869,144.0
2022,WEST VIRGINIA,52.36666666666667,11.314814814814817,48.75382716049383,168.0
2023,WEST VIRGINIA,54.08571428571428,12.269841269841269,40.52807228915663,145.0
2024,WEST VIRGINIA,55.47073170731708,13.039295392953932,42.440714285714286,110.0
2000,WISCONSIN,44.45517241379311,6.91954022988506,34.437625,132.0
2001,WISCONSIN,45.97627118644068,7.764595103578153,35.5453488372093,127.0
2002,WISCONSIN,45.40887096774193,7.4493727598566295,34.0651497005988,135.0
2003,WISCONSIN,43.7953488372093,6.552971576227391,27.79596590909091,129.0
2004,WISCONSIN,44.3264,6.848,35.47952380952381,136.0
2005,WISCONSIN,45.98692307692308,7.77051282051282,28.78226993865031,148.0
2006,WISCONSIN,46.668,8.148888888888889,31.475978260869564,143.0
2007,WISCONSIN,45.62945205479452,7.571917808219177,34.677021276595745,135.0
2008,WISCONSIN,42.51554054054054,5.841966966966968,34.872439024390246,137.0
2009,WISCONSIN,43.292617449664434,6.273676360924686,31.71921951219512,153.0
2010,WISCONSIN,46.22366863905326,7.902038132807366,38.67277533039648,162.0
2011,WISCONSIN,45.04375,7.2465277777777795,32.39806763285024,155.0
2012,WISCONSIN,48.15207100591716,8.973372781065088,28.826313364055306,120.0
2013,WISCONSIN,42.74276729559749,5.968204053109716,37.50716216216216,145.0
2014,WISCONSIN,41.2251572327044,5.125087351502443,36.523049327354265,156.0
2015,WISCONSIN,45.57758620689656,7.543103448275868,35.992982456140346,164.0
2016,WISCONSIN,47.16754966887417,8.426416482707873,39.127488986784144,178.0
2017,WISCONSIN,45.8461038961039,7.692279942279943,38.05828326180257,174.0
2018,WISCONSIN,44.25741935483871,6.809677419354839,42.27060240963855,172.0
2019,WISCONSIN,43.193377483443705,6.218543046357613,45.99980237154151,166.0
2020,WISCONSIN,45.74113924050633,7.6339662447257375,36.18275618374558,173.0
2021,WISCONSIN,46.58910256410256,8.105056980056979,29.64249158249158,180.0
2022,WISCONSIN,43.831875,6.573263888888887,33.92310810810811,180.0
2023,WISCONSIN,47.16733333333334,8.4262962962963,31.36788079470199,176.0
2024,WISCONSIN,48.419047619047625,9.121693121693125,38.84876666666666,174.0
2000,WYOMING,40.3551282051282,4.641737891737891,18.636171428571423,132.0
2001,WYOMING,41.03947368421053,5.021929824561404,15.27605882352941,125.0
2002,WYOMING,39.0,3.888888888888889,16.144727272727273,119.0
2003,WYOMING,40.93860759493671,4.965893108298173,19.94705882352941,129.0
2004,WYOMING,40.365625,4.6475694444444455,19.324540229885056,131.0
2005,WYOMING,40.466,4.703333333333334,21.99304597701149,140.0
2006,WYOMING,40.76086956521739,4.867149758454106,16.774870466321243,129.0
2007,WYOMING,41.44011299435028,5.244507219083489,18.82547169811321,129.0
2008,WYOMING,38.48466257668712,3.602590320381734,20.72066985645933,134.0
2009,WYOMING,38.35208333333333,3.528935185185185,22.16978835978836,140.0
2010,WYOMING,39.74767441860465,4.304263565891474,21.20026785714285,123.0
2011,WYOMING,38.78241758241758,3.7680097680097666,23.2392576419214,130.0
2012,WYOMING,42.36842105263158,5.760233918128657,14.002255319148937,142.0
2013,WYOMING,39.65103092783505,4.25057273768614,19.53188,127.0
2014,WYOMING,39.88930481283423,4.3829471182412405,22.92188,138.0
2015,WYOMING,42.23543689320388,5.686353829557713,19.46755555555556,159.0
2016,WYOMING,41.89371727748691,5.496509598603837,21.36165384615385,147.0
2017,WYOMING,41.1238578680203,5.068809926677946,23.059565217391302,155.0
2018,WYOMING,40.27595628415301,4.5977534911961175,19.202558139534883,164.0
2019,WYOMING,38.509278350515466,3.6162657502863698,21.89220532319392,123.0
2020,WYOMING,40.67552083333333,4.819733796296294,15.182562277580072,122.0
2021,WYOMING,41.3448087431694,5.19156041287189,17.30539033457249,132.0
2022,WYOMING,39.37932960893855,4.099627560521416,18.21372469635628,153.0
2023,WYOMING,39.61812865497076,4.232293697205979,22.70768,153.0
2024,WYOMING,42.09485714285714,5.608253968253965,15.741069958847737,155.0
